Event_id,Event_name,Price,Event_type,Location_Province,Address,Latitude,Longitude,Date,Time,Description,Image_link,Ticket_info,Ticket_link
80,Put put.,301,music,Western Cape,"311 Mcdonald Landing, Mayerhaven, Western Cape - Lat: -33.242616, Lon: 20.834426",-33.242616117025655,20.834426084172545,2024-10-03,18:14,Whatever at wonder answer everything word stuff about wonder claim worker culture father. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?night light,Early Bird,https://www.ticketmaster.co.za/
81,Me arm mother thousand.,196,night light,Limpopo,"661 Samuel Tunnel, East Charles, Limpopo - Lat: -23.173202, Lon: 24.228891",-23.173202210459397,24.22889148311259,2024-10-22,22:34,"Movie quickly rule yes with campaign. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?school,Early Bird,https://www.ticketmaster.co.za/
82,Mind really next.,309,corporate,Limpopo,"89 Ann Ridges, New Jacqueline, Limpopo - Lat: -22.057099, Lon: 29.960218",-22.057099094409327,29.960218473655143,2025-03-26,12:33,"Nice bag common short gas kid then attorney site. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?music,VVIP,https://www.ticketmaster.co.za/
83,Take part ability.,195,night light,Northern Cape,"104 Ramirez Ports, South Aliciamouth, Northern Cape - Lat: -29.450354, Lon: 23.222806",-29.450353644850022,23.222806006870947,2025-06-22,11:39,"Society happen level learn continue outside soldier exist adult owner music. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?sports,VVIP,https://www.ticketmaster.co.za/
84,Course just create.,0,night light,Limpopo,"71 Cheryl Underpass, Audreyview, Limpopo - Lat: -22.431288, Lon: 27.276396",-22.431288107080167,27.276395691575424,2024-10-28,12:51,"Station behind thus politics bring think themselves bag writer culture affect blood while. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?concert,Free,No entrance fee
85,Reason.,364,music,Limpopo,"35 Anderson Knoll, Lake Lisamouth, Limpopo - Lat: -23.796911, Lon: 25.248848",-23.796911108845666,25.24884822962394,2025-02-08,22:04,Image reveal drop reach soon knowledge time modern billion. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?school,Early Bird,https://www.ticketmaster.co.za/
86,Old not.,125,church,Eastern Cape,"530 Rebecca Knoll, South Jacob, Eastern Cape - Lat: -32.745927, Lon: 26.376409",-32.74592748016917,26.376409174258654,2024-10-18,15:20,"Any threat whose score fill reach use heart. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
87,Support present daughter none.,390,school,Eastern Cape,"712 Robles Mission, Smithville, Eastern Cape - Lat: -31.959225, Lon: 16.607167",-31.95922508393009,16.607166775883254,2025-05-06,09:28,View suddenly within recognize movement serious take whom field real. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
88,Opportunity sea.,362,food,Free State,"394 Jones Garden, Allenstad, Free State - Lat: -28.296022, Lon: 26.754015",-28.296022261368762,26.75401546115755,2025-01-24,23:17,Line another paper actually energy much eight think call program dark much. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?church,VVIP,https://www.ticketmaster.co.za/
89,Exactly rest rock.,410,church,Free State,"591 Richard Court, Carlsonberg, Free State - Lat: -27.367563, Lon: 27.945831",-27.367563063377286,27.945830626646952,2024-11-30,22:30,"Minute perhaps partner not person none other attack early may news. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
90,Option act see.,315,church,Eastern Cape,"652 Wendy Greens, Port Kenneth, Eastern Cape - Lat: -30.117176, Lon: 22.087741",-30.117175604376538,22.08774125683815,2025-01-03,11:55,"Son represent group attack drive much but bank sell picture seem within above. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?school,Early Bird,https://www.ticketmaster.co.za/
91,Into.,428,sport,Free State,"179 Anne Bridge, North Rebecca, Free State - Lat: -28.069118, Lon: 26.989832",-28.069118227547765,26.989832143232494,2025-06-27,21:01,"Everyone culture billion instead ten more road yes animal daughter ground. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?night light,Early Bird,https://www.ticketmaster.co.za/
92,Total bank as history.,165,school,Gauteng,"780 Jacob Islands, South Davidmouth, Gauteng - Lat: -25.543672, Lon: 27.539829",-25.5436718842153,27.53982870719155,2025-02-21,20:11,Hundred avoid red record trouble our by lay similar power. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?music,VIP,https://www.ticketmaster.co.za/
93,Attention property want.,267,school,KwaZulu-Natal,"794 Price Prairie, Bakermouth, KwaZulu-Natal - Lat: -29.037965, Lon: 28.928875",-29.037965132731692,28.928874980969045,2025-02-14,10:44,Economy officer executive look family even realize rest various. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?food,Early Bird,https://www.ticketmaster.co.za/
94,Scene watch.,381,sport,North West,"617 Amber Parkways, Josephside, North West - Lat: -26.785630, Lon: 25.921119",-26.785629585316705,25.921119063330526,2025-03-18,20:29,"Question town whatever half require decide institution themselves head effort west present light. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?lifestyle,Early Bird,https://www.ticketmaster.co.za/
95,Process product idea.,225,music,North West,"943 Jenkins Trafficway, Port Johnland, North West - Lat: -25.936062, Lon: 26.258460",-25.936061835771152,26.258459909303653,2025-05-09,21:47,Main both area morning tell politics generation wait everyone. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?music,VIP,https://www.ticketmaster.co.za/
96,Nature question power.,300,sport,Western Cape,"155 Anthony Villages, Cannonmouth, Western Cape - Lat: -33.911399, Lon: 20.286115",-33.91139874614823,20.286114709782886,2025-01-07,23:45,"Walk money turn think say morning. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?night light,VVIP,https://www.ticketmaster.co.za/
97,Themselves.,428,church,Free State,"29 Christine Plains, West Shannonhaven, Free State - Lat: -29.486464, Lon: 24.691508",-29.48646379261546,24.691508408058258,2024-10-16,13:38,"Eat article so grow care young hit your much force item crime. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
98,Claim fear.,0,school,Western Cape,"1 Joanne Throughway, East Richardshire, Western Cape - Lat: -32.227291, Lon: 18.192950",-32.22729086587779,18.192950459423965,2025-06-20,08:58,School model protect set mean together everyone tend mean process ago something couple. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?sports,Free,No entrance fee
99,Too exist.,326,school,Western Cape,"305 Clark Divide, East Tonytown, Western Cape - Lat: -33.083962, Lon: 19.565414",-33.08396198069015,19.56541388455866,2024-10-29,15:52,Yourself travel per always walk language bill. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?sports,Early Bird,https://www.ticketmaster.co.za/
100,Technology agreement could.,340,lifestyle,Eastern Cape,"485 Howard Plaza, South Andresburgh, Eastern Cape - Lat: -33.862221, Lon: 22.077727",-33.86222122142936,22.077726600736668,2025-04-03,11:35,"Local different that design east huge surface set himself front provide any ability. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?lifestyle,VVIP,https://www.ticketmaster.co.za/
101,First population special.,279,night light,Eastern Cape,"528 Paula Mountains, Port Kimberly, Eastern Cape - Lat: -34.645923, Lon: 22.373866",-34.645922811466036,22.373866332430495,2025-04-26,16:03,"Politics must none three like star attorney affect. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?concert,General,https://www.ticketmaster.co.za/
102,Democratic.,448,sport,North West,"876 Anderson Corners, Potterburgh, North West - Lat: -26.386193, Lon: 26.455299",-26.38619310227661,26.455299464686643,2025-06-24,09:05,"Simple by bag indicate guy large raise rest especially. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?food,VIP,https://www.ticketmaster.co.za/
103,Miss pick kitchen.,251,sport,Free State,"54 Samantha Spurs, Port Kelly, Free State - Lat: -28.882656, Lon: 26.940622",-28.882655658651757,26.940621663253893,2024-11-04,14:23,"Eye like sing store ago newspaper story military reason able alone evidence. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
104,College radio.,0,food,Limpopo,"778 Brenda Bridge, Fullerfort, Limpopo - Lat: -23.012889, Lon: 22.766245",-23.01288915485138,22.766245177822793,2025-05-11,15:38,Wait increase audience until health fight defense cover. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?school,Free,No entrance fee
105,List concern.,101,sport,Mpumalanga,"188 Julian Mountains, Costashire, Mpumalanga - Lat: -24.182307, Lon: 29.095574",-24.182307154941537,29.09557403706495,2024-12-26,15:30,"Space specific soldier court modern certain program lose debate. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?food,General,https://www.ticketmaster.co.za/
106,Tonight student impact.,245,corporate,North West,"682 Angel Crossroad, South Phillipport, North West - Lat: -25.787462, Lon: 26.603748",-25.787462438314915,26.603747515434588,2025-01-26,13:00,"Focus someone there next everything available oil pick indicate risk up herself. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
107,Affect attention force.,146,school,Gauteng,"515 Freeman Springs, Barrerachester, Gauteng - Lat: -25.645030, Lon: 27.901731",-25.64502997641491,27.901731472851097,2025-03-30,12:58,Here out time environment country issue. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?corporate,General,https://www.ticketmaster.co.za/
108,Small police.,368,lifestyle,North West,"212 Linda Village, Griffinton, North West - Lat: -26.698807, Lon: 24.294906",-26.698807352724824,24.294906229196663,2025-01-13,23:47,"Walk along box require century yourself day toward. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
109,News opportunity.,299,night light,Eastern Cape,"532 Gina Shore, North Tyrone, Eastern Cape - Lat: -32.739688, Lon: 20.134869",-32.73968819309746,20.134868682260198,2024-11-05,23:06,"Doctor today inside job computer walk cover. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
